"id","activity_hour","calories","total_intensity","average_intensity","step_total","intensity_level"
"6775888955","2016-04-28 17:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-28 18:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-28 19:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-28 20:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-28 21:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-28 22:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-28 23:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-29 12:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-29 01:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-29 02:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-29 03:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-29 04:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-29 05:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-29 06:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-29 07:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-29 08:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-29 09:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-29 10:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-29 11:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-30 00:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-29 13:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-29 14:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-29 15:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-29 16:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-29 17:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-29 18:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-29 19:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-29 20:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-29 21:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-29 22:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-29 23:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-30 12:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-30 01:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-30 02:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-30 03:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-30 04:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-30 05:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-30 06:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-30 07:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-30 08:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-30 09:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-30 10:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-30 11:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-01 00:00:00",158,0,"0",0,"Nothing"
"6775888955","2016-04-30 13:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-30 14:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-30 15:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-30 16:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-30 17:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-30 18:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-04-30 19:00:00",214,42,"0.7",715,"Just Noticeable"
"6775888955","2016-04-30 20:00:00",98,1,"0.016667",5,"Nothing"
"6775888955","2016-04-30 21:00:00",187,22,"0.366667",828,"Nothing"
"6775888955","2016-04-30 22:00:00",151,20,"0.333333",270,"Nothing"
"6775888955","2016-04-30 23:00:00",173,26,"0.433333",685,"Nothing"
"6775888955","2016-05-01 12:00:00",182,29,"0.483333",422,"Nothing"
"6775888955","2016-05-01 01:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-01 02:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-01 03:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-01 04:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-01 05:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-01 06:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-01 07:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-01 08:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-01 09:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-01 10:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-01 11:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-02 00:00:00",77,20,"0.333333",550,"Nothing"
"6775888955","2016-05-01 13:00:00",163,33,"0.55",305,"Just Noticeable"
"6775888955","2016-05-01 14:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-01 15:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-01 16:00:00",135,11,"0.183333",208,"Nothing"
"6775888955","2016-05-01 17:00:00",224,52,"0.866667",1002,"Just Noticeable"
"6775888955","2016-05-01 18:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-01 19:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-01 20:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-01 21:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-01 22:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-01 23:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-02 12:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-02 01:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-02 02:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-02 03:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-02 04:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-02 05:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-02 06:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-02 07:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-02 08:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-02 09:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-02 10:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-02 11:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-03 00:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-02 13:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-02 14:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-02 15:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-02 16:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-02 17:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-02 18:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-02 19:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-02 20:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-02 21:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-02 22:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-02 23:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-03 12:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-03 01:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-03 02:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-03 03:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-03 04:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-03 05:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-03 06:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-03 07:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-03 08:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-03 09:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-03 10:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-03 11:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-04 00:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-03 13:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-03 14:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-03 15:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-03 16:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-03 17:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-03 18:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-03 19:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-03 20:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-03 21:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-03 22:00:00",79,1,"0.016667",9,"Nothing"
"6775888955","2016-05-03 23:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-04 12:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-04 01:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-04 02:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-04 03:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-04 04:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-04 05:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-04 06:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-04 07:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-04 08:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-04 09:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-04 10:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-04 11:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-05 00:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-04 13:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-04 14:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-04 15:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-04 16:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-04 17:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-04 18:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-04 19:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-04 20:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-04 21:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-04 22:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-04 23:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-05 12:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-05 01:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-05 02:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-05 03:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-05 04:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-05 05:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-05 06:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-05 07:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-05 08:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-05 09:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-05 10:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-05 11:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-06 00:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-05 13:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-05 14:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-05 15:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-05 16:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-05 17:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-05 18:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-05 19:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-05 20:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-05 21:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-05 22:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-05 23:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-06 12:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-06 01:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-06 02:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-06 03:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-06 04:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-06 05:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-06 06:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-06 07:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-06 08:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-06 09:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-06 10:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-06 11:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-07 00:00:00",133,0,"0",0,"Nothing"
"6775888955","2016-05-06 13:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-06 14:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-06 15:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-06 16:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-06 17:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-06 18:00:00",184,33,"0.55",614,"Just Noticeable"
"6775888955","2016-05-06 19:00:00",154,21,"0.35",338,"Nothing"
"6775888955","2016-05-06 20:00:00",210,41,"0.683333",596,"Just Noticeable"
"6775888955","2016-05-06 21:00:00",226,39,"0.65",1500,"Just Noticeable"
"6775888955","2016-05-06 22:00:00",178,19,"0.316667",1021,"Nothing"
"6775888955","2016-05-06 23:00:00",163,28,"0.466667",573,"Nothing"
"6775888955","2016-05-07 01:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-07 02:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-07 03:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-07 04:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-07 05:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-07 06:00:00",77,0,"0",0,"Nothing"
"6775888955","2016-05-07 07:00:00",143,15,"0.25",585,"Nothing"
"6775888955","2016-05-07 08:00:00",183,25,"0.416667",738,"Nothing"
"6775888955","2016-05-07 09:00:00",92,1,"0.016667",12,"Nothing"
"6962181067","2016-04-12 12:00:00",69,2,"0.033333",32,"Nothing"
"6962181067","2016-04-12 01:00:00",55,0,"0",0,"Nothing"
"6962181067","2016-04-12 02:00:00",55,0,"0",0,"Nothing"
"6962181067","2016-04-12 03:00:00",55,0,"0",0,"Nothing"
"6962181067","2016-04-12 04:00:00",55,0,"0",0,"Nothing"
"6962181067","2016-04-12 05:00:00",55,0,"0",0,"Nothing"
"6962181067","2016-04-12 06:00:00",59,3,"0.05",21,"Nothing"
"6962181067","2016-04-12 07:00:00",95,24,"0.4",412,"Nothing"
"6962181067","2016-04-12 08:00:00",75,12,"0.2",156,"Nothing"
"6962181067","2016-04-12 09:00:00",186,76,"1.266667",2812,"Very Light"
"6962181067","2016-04-12 10:00:00",201,79,"1.316667",2477,"Very Light"
"6962181067","2016-04-12 11:00:00",92,19,"0.316667",431,"Nothing"
"6962181067","2016-04-13 00:00:00",56,9,"0.15",128,"Nothing"
"6962181067","2016-04-12 13:00:00",59,2,"0.033333",26,"Nothing"
"6962181067","2016-04-12 14:00:00",65,5,"0.083333",76,"Nothing"
"6962181067","2016-04-12 15:00:00",71,8,"0.133333",214,"Nothing"
"6962181067","2016-04-12 16:00:00",91,20,"0.333333",382,"Nothing"
"6962181067","2016-04-12 17:00:00",93,21,"0.35",333,"Nothing"
"6962181067","2016-04-12 18:00:00",122,26,"0.433333",936,"Nothing"
"6962181067","2016-04-12 19:00:00",159,56,"0.933333",1717,"Just Noticeable"
"6962181067","2016-04-12 20:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-12 21:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-12 22:00:00",61,3,"0.05",4,"Nothing"
"6962181067","2016-04-12 23:00:00",59,2,"0.033333",42,"Nothing"
"6962181067","2016-04-13 12:00:00",68,1,"0.016667",16,"Nothing"
"6962181067","2016-04-13 01:00:00",58,2,"0.033333",34,"Nothing"
"6962181067","2016-04-13 02:00:00",55,0,"0",0,"Nothing"
"6962181067","2016-04-13 03:00:00",57,1,"0.016667",9,"Nothing"
"6962181067","2016-04-13 04:00:00",59,3,"0.05",27,"Nothing"
"6962181067","2016-04-13 05:00:00",55,0,"0",0,"Nothing"
"6962181067","2016-04-13 06:00:00",55,0,"0",0,"Nothing"
"6962181067","2016-04-13 07:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-13 08:00:00",62,3,"0.05",54,"Nothing"
"6962181067","2016-04-13 09:00:00",59,3,"0.05",51,"Nothing"
"6962181067","2016-04-13 10:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-13 11:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-14 00:00:00",54,8,"0.133333",108,"Nothing"
"6962181067","2016-04-13 13:00:00",65,5,"0.083333",81,"Nothing"
"6962181067","2016-04-13 14:00:00",62,4,"0.066667",45,"Nothing"
"6962181067","2016-04-13 15:00:00",109,24,"0.4",616,"Nothing"
"6962181067","2016-04-13 16:00:00",82,17,"0.283333",197,"Nothing"
"6962181067","2016-04-13 17:00:00",153,55,"0.916667",1754,"Just Noticeable"
"6962181067","2016-04-13 18:00:00",144,47,"0.783333",1696,"Just Noticeable"
"6962181067","2016-04-13 19:00:00",68,7,"0.116667",78,"Nothing"
"6962181067","2016-04-13 20:00:00",98,19,"0.316667",658,"Nothing"
"6962181067","2016-04-13 21:00:00",58,2,"0.033333",18,"Nothing"
"6962181067","2016-04-13 22:00:00",75,11,"0.183333",185,"Nothing"
"6962181067","2016-04-13 23:00:00",57,2,"0.033333",25,"Nothing"
"6962181067","2016-04-14 12:00:00",74,0,"0",0,"Nothing"
"6962181067","2016-04-14 01:00:00",58,3,"0.05",29,"Nothing"
"6962181067","2016-04-14 02:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-14 03:00:00",55,1,"0.016667",8,"Nothing"
"6962181067","2016-04-14 04:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-14 05:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-14 06:00:00",59,3,"0.05",34,"Nothing"
"6962181067","2016-04-14 07:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-14 08:00:00",65,5,"0.083333",116,"Nothing"
"6962181067","2016-04-14 09:00:00",75,10,"0.166667",293,"Nothing"
"6962181067","2016-04-14 10:00:00",56,1,"0.016667",4,"Nothing"
"6962181067","2016-04-14 11:00:00",62,4,"0.066667",54,"Nothing"
"6962181067","2016-04-15 00:00:00",57,11,"0.183333",171,"Nothing"
"6962181067","2016-04-14 13:00:00",59,2,"0.033333",33,"Nothing"
"6962181067","2016-04-14 14:00:00",59,2,"0.033333",30,"Nothing"
"6962181067","2016-04-14 15:00:00",71,10,"0.166667",177,"Nothing"
"6962181067","2016-04-14 16:00:00",60,2,"0.033333",60,"Nothing"
"6962181067","2016-04-14 17:00:00",74,7,"0.116667",215,"Nothing"
"6962181067","2016-04-14 18:00:00",59,4,"0.066667",24,"Nothing"
"6962181067","2016-04-14 19:00:00",59,3,"0.05",24,"Nothing"
"6962181067","2016-04-14 20:00:00",69,9,"0.15",107,"Nothing"
"6962181067","2016-04-14 21:00:00",56,0,"0",0,"Nothing"
"6962181067","2016-04-14 22:00:00",72,8,"0.133333",165,"Nothing"
"6962181067","2016-04-14 23:00:00",56,1,"0.016667",7,"Nothing"
"6962181067","2016-04-15 12:00:00",85,2,"0.033333",36,"Nothing"
"6962181067","2016-04-15 01:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-15 02:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-15 03:00:00",55,1,"0.016667",7,"Nothing"
"6962181067","2016-04-15 04:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-15 05:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-15 06:00:00",57,2,"0.033333",26,"Nothing"
"6962181067","2016-04-15 07:00:00",133,32,"0.533333",1158,"Just Noticeable"
"6962181067","2016-04-15 08:00:00",116,31,"0.516667",551,"Just Noticeable"
"6962181067","2016-04-15 09:00:00",153,44,"0.733333",1109,"Just Noticeable"
"6962181067","2016-04-15 10:00:00",58,3,"0.05",19,"Nothing"
"6962181067","2016-04-15 11:00:00",127,34,"0.566667",1151,"Just Noticeable"
"6962181067","2016-04-16 00:00:00",56,15,"0.25",444,"Nothing"
"6962181067","2016-04-15 13:00:00",55,0,"0",0,"Nothing"
"6962181067","2016-04-15 14:00:00",70,8,"0.133333",207,"Nothing"
"6962181067","2016-04-15 15:00:00",60,3,"0.05",43,"Nothing"
"6962181067","2016-04-15 16:00:00",56,0,"0",0,"Nothing"
"6962181067","2016-04-15 17:00:00",65,6,"0.1",82,"Nothing"
"6962181067","2016-04-15 18:00:00",101,25,"0.416667",557,"Nothing"
"6962181067","2016-04-15 19:00:00",61,3,"0.05",41,"Nothing"
"6962181067","2016-04-15 20:00:00",60,3,"0.05",61,"Nothing"
"6962181067","2016-04-15 21:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-15 22:00:00",60,4,"0.066667",47,"Nothing"
"6962181067","2016-04-15 23:00:00",56,1,"0.016667",24,"Nothing"
"6962181067","2016-04-16 12:00:00",96,1,"0.016667",6,"Nothing"
"6962181067","2016-04-16 01:00:00",58,2,"0.033333",22,"Nothing"
"6962181067","2016-04-16 02:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-16 03:00:00",55,1,"0.016667",6,"Nothing"
"6962181067","2016-04-16 04:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-16 05:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-16 06:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-16 07:00:00",64,7,"0.116667",79,"Nothing"
"6962181067","2016-04-16 08:00:00",132,37,"0.616667",902,"Just Noticeable"
"6962181067","2016-04-16 09:00:00",316,151,"2.516667",5692,"Light"
"6962181067","2016-04-16 10:00:00",118,31,"0.516667",837,"Just Noticeable"
"6962181067","2016-04-16 11:00:00",125,30,"0.5",925,"Just Noticeable"
"6962181067","2016-04-17 00:00:00",55,18,"0.3",632,"Nothing"
"6962181067","2016-04-16 13:00:00",69,7,"0.116667",187,"Nothing"
"6962181067","2016-04-16 14:00:00",58,2,"0.033333",17,"Nothing"
"6962181067","2016-04-16 15:00:00",103,26,"0.433333",504,"Nothing"
"6962181067","2016-04-16 16:00:00",87,18,"0.3",273,"Nothing"
"6962181067","2016-04-16 17:00:00",100,23,"0.383333",538,"Nothing"
"6962181067","2016-04-16 18:00:00",109,28,"0.466667",569,"Nothing"
"6962181067","2016-04-16 19:00:00",144,34,"0.566667",1274,"Just Noticeable"
"6962181067","2016-04-16 20:00:00",90,14,"0.233333",635,"Nothing"
"6962181067","2016-04-16 21:00:00",55,0,"0",0,"Nothing"
"6962181067","2016-04-16 22:00:00",60,3,"0.05",72,"Nothing"
"6962181067","2016-04-16 23:00:00",60,3,"0.05",47,"Nothing"
"6962181067","2016-04-17 12:00:00",124,1,"0.016667",5,"Nothing"
"6962181067","2016-04-17 01:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-17 02:00:00",58,3,"0.05",30,"Nothing"
"6962181067","2016-04-17 03:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-17 04:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-17 05:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-17 06:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-17 07:00:00",74,10,"0.166667",201,"Nothing"
"6962181067","2016-04-17 08:00:00",126,33,"0.55",1055,"Just Noticeable"
"6962181067","2016-04-17 09:00:00",82,6,"0.1",112,"Nothing"
"6962181067","2016-04-17 10:00:00",114,22,"0.366667",1095,"Nothing"
"6962181067","2016-04-17 11:00:00",86,17,"0.283333",353,"Nothing"
"6962181067","2016-04-18 00:00:00",54,30,"0.5",1095,"Just Noticeable"
"6962181067","2016-04-17 13:00:00",83,14,"0.233333",292,"Nothing"
"6962181067","2016-04-17 14:00:00",66,6,"0.1",153,"Nothing"
"6962181067","2016-04-17 15:00:00",170,62,"1.033333",2012,"Very Light"
"6962181067","2016-04-17 16:00:00",139,37,"0.616667",1125,"Just Noticeable"
"6962181067","2016-04-17 17:00:00",111,31,"0.516667",502,"Just Noticeable"
"6962181067","2016-04-17 18:00:00",122,30,"0.5",1035,"Just Noticeable"
"6962181067","2016-04-17 19:00:00",119,28,"0.466667",1038,"Nothing"
"6962181067","2016-04-17 20:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-17 21:00:00",60,2,"0.033333",0,"Nothing"
"6962181067","2016-04-17 22:00:00",61,4,"0.066667",42,"Nothing"
"6962181067","2016-04-17 23:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-18 12:00:00",136,0,"0",0,"Nothing"
"6962181067","2016-04-18 01:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-18 02:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-18 03:00:00",56,1,"0.016667",22,"Nothing"
"6962181067","2016-04-18 04:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-18 05:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-18 06:00:00",56,2,"0.033333",12,"Nothing"
"6962181067","2016-04-18 07:00:00",113,32,"0.533333",586,"Just Noticeable"
"6962181067","2016-04-18 08:00:00",88,15,"0.25",456,"Nothing"
"6962181067","2016-04-18 09:00:00",71,8,"0.133333",215,"Nothing"
"6962181067","2016-04-18 10:00:00",78,10,"0.166667",304,"Nothing"
"6962181067","2016-04-18 11:00:00",287,127,"2.116667",4988,"Light"
"6962181067","2016-04-19 00:00:00",55,34,"0.566667",1276,"Just Noticeable"
"6962181067","2016-04-18 13:00:00",62,3,"0.05",67,"Nothing"
"6962181067","2016-04-18 14:00:00",56,0,"0",0,"Nothing"
"6962181067","2016-04-18 15:00:00",107,24,"0.4",687,"Nothing"
"6962181067","2016-04-18 16:00:00",140,39,"0.65",1162,"Just Noticeable"
"6962181067","2016-04-18 17:00:00",106,22,"0.366667",696,"Nothing"
"6962181067","2016-04-18 18:00:00",89,19,"0.316667",278,"Nothing"
"6962181067","2016-04-18 19:00:00",95,19,"0.316667",602,"Nothing"
"6962181067","2016-04-18 20:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-18 21:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-18 22:00:00",67,5,"0.083333",48,"Nothing"
"6962181067","2016-04-18 23:00:00",55,1,"0.016667",5,"Nothing"
"6962181067","2016-04-19 12:00:00",59,1,"0.016667",6,"Nothing"
"6962181067","2016-04-19 01:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-19 02:00:00",57,2,"0.033333",23,"Nothing"
"6962181067","2016-04-19 03:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-19 04:00:00",55,0,"0",0,"Nothing"
"6962181067","2016-04-19 05:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-19 06:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-19 07:00:00",54,0,"0",0,"Nothing"
"6962181067","2016-04-19 08:00:00",113,22,"0.366667",659,"Nothing"
